$MMM,4
$ABT,1
$ABBV,4
$ACN,1
$ATVI,3
$AYI,8
$ADBE,4
$AMD,13
$AAP,0
$AES,0
$AET,9
$AMG,0
$AFL,1
$A,0
$APD,3
$AKAM,1
$ALK,0
$ALB,1
$ARE,2
$AGN,0
$LNT,0
$ALXN,3
$ALLE,0
$ADS,0
$ALL,3
$GOOGL,28
$GOOG,10
$MO,3
$AMZN,67
$AEE,0
$AAL,0
$AEP,1
$AXP,2
$AIG,6
$AMT,0
$AWK,0
$AMP,2
$ABC,1
$AME,1
$AMGN,12
$APH,2
$APC,1
$ADI,2
$ANTM,0
$AON,1
$APA,0
$AIV,3
$AAPL,81
$AMAT,1
$ADM,1
$ARNC,1
$AJG,0
$AIZ,2
$T,1
$ADSK,0
$ADP,0
$AN,0
$AZO,0
$AVB,0
$AVY,0
$BHI,6
$BLL,0
$BAC,6
$BK,0
$BCR,0
$BAX,4
$BBT,0
$BDX,2
$BBBY,2
$BRK.B,7
$BBY,1
$BIIB,2
$BLK,2
$HRB,0
$BA,3
$BWA,0
$BXP,2
$BSX,1
$BMY,38
$AVGO,3
$BF.B,0
$CHRW,1
$CA,1
$COG,2
$CPB,0
$COF,1
$CAH,2
$CBOE,0
$KMX,1
$CCL,2
$CAT,13
$CBG,1
$CBS,1
$CELG,16
$CNC,0
$CNP,0
$CTL,2
$CERN,0
$CF,1
$SCHW,0
$CHTR,2
$CHK,11
$CVX,9
$CMG,1
$CB,0
$CHD,4
$CI,5
$XEC,1
$CINF,0
$CTAS,0
$CSCO,3
$C,5
$CFG,0
$CTXS,2
$CLX,1
$CME,6
$CMS,0
$COH,14
$KO,2
$CTSH,0
$CL,8
$CMCSA,2
$CMA,5
$CAG,0
$CXO,0
$COP,2
$ED,2
$STZ,0
$GLW,0
$COST,0
$COTY,0
$CCI,0
$CSRA,2
$CSX,11
$CMI,0
$CVS,1
$DHI,2
$DHR,0
$DRI,5
$DVA,0
$DE,0
$DLPH,0
$DAL,2
$XRAY,1
$DVN,2
$DLR,0
$DFS,0
$DISCA,1
$DISCK,0
$DISH,1
$DG,1
$DLTR,3
$D,2
$DOV,0
$DOW,0
$DPS,2
$DTE,1
$DD,0
$DUK,1
$DNB,1
$DXC,3
$ETFC,4
$EMN,1
$ETN,2
$EBAY,3
$ECL,3
$EIX,0
$EW,0
$EA,1
$EMR,0
$ETR,0
$EVHC,0
$EOG,1
$EQT,0
