$MMM,1
$ABT,1
$ABBV,0
$ACN,0
$ATVI,0
$AYI,0
$ADBE,3
$AMD,1
$AAP,0
$AES,0
$AET,0
$AMG,1
$AFL,0
$A,0
$APD,0
$AKAM,0
$ALK,0
$ALB,0
$ARE,0
$AGN,1
$LNT,0
$ALXN,0
$ALLE,0
$ADS,0
$ALL,0
$GOOGL,9
$GOOG,1
$MO,1
$AMZN,17
$AEE,0
$AAL,0
$AEP,0
$AXP,3
$AIG,6
$AMT,0
$AWK,0
$AMP,1
$ABC,0
$AME,0
$AMGN,2
$APH,1
$APC,2
$ADI,0
$ANTM,0
$AON,1
$APA,0
$AIV,0
$AAPL,14
$AMAT,0
$ADM,0
$ARNC,0
$AJG,0
$AIZ,0
$T,100
$ADSK,0
$ADP,1
$AN,0
$AZO,0
$AVB,0
$AVY,0
$BHI,0
$BLL,0
$BAC,50
$BK,1
$BCR,0
$BAX,0
$BBT,0
$BDX,0
$BBBY,0
$BRK.B,1
$BBY,0
$BIIB,2
$BLK,0
$HRB,1
$BA,1
$BWA,0
$BXP,0
$BSX,0
$BMY,0
$AVGO,0
$BF.B,0
$CHRW,0
$CA,1
$COG,0
$CPB,0
$COF,0
$CAH,0
$CBOE,1
$KMX,0
$CCL,0
$CAT,3
$CBG,0
$CBS,0
$CELG,4
$CNC,0
$CNP,0
$CTL,3
$CERN,0
$CF,0
$SCHW,0
$CHTR,0
$CHK,0
$CVX,1
$CMG,2
$CB,0
$CHD,0
$CI,0
$XEC,0
$CINF,0
$CTAS,0
$CSCO,1
$C,1
$CFG,0
$CTXS,1
$CLX,0
$CME,2
$CMS,0
$COH,0
$KO,1
$CTSH,0
$CL,0
$CMCSA,0
$CMA,0
$CAG,0
$CXO,0
$COP,1
$ED,0
$STZ,1
$GLW,0
$COST,0
$COTY,0
$CCI,0
$CSRA,0
$CSX,0
$CMI,0
$CVS,0
$DHI,0
$DHR,1
$DRI,1
$DVA,0
$DE,1
$DLPH,0
$DAL,0
$XRAY,0
$DVN,1
$DLR,0
$DFS,0
$DISCA,0
$DISCK,0
$DISH,2
$DG,0
$DLTR,0
$D,0
$DOV,0
$DOW,1
$DPS,0
$DTE,0
$DD,3
$DUK,0
$DNB,0
$DXC,0
$ETFC,1
$EMN,0
$ETN,0
$EBAY,0
$ECL,0
$EIX,0
$EW,0
$EA,0
$EMR,1
$ETR,0
$EVHC,0
$EOG,0
$EQT,1
$EFX,0
$EQIX,0
$EQR,0
$ESS,0
$EL,0
$ES,0
$EXC,0
$EXPE,0
$EXPD,0
$ESRX,1
$EXR,0
$XOM,1
$FFIV,0
$FB,28
$FAST,0
$FRT,0
$FDX,0
$FIS,0
$FITB,0
$FE,0
$FISV,0
$FLIR,0
$FLS,0
$FLR,0
$FMC,1
$FTI,0
$FL,0
$F,1
$FTV,0
$FBHS,0
$BEN,0
$FCX,0
$GPS,0
$GRMN,0
$GD,0
$GE,1
$GGP,0
$GIS,0
$GM,0
$GPC,0
$GILD,5
$GPN,0
$GS,1
$GT,0
$GWW,0
$HAL,1
$HBI,0
$HOG,0
$HRS,0
$HIG,0
$HAS,0
$HCA,0
$HCP,0
$HP,4
$HSIC,0
$HES,0
$HPE,0
$HOLX,0
$HD,0
$HON,0
$HRL,0
$HST,0
$HPQ,0
$HUM,0
$HBAN,0
$IDXX,0
$ITW,0
$ILMN,0
$IR,0
$INTC,0
$ICE,0
$IBM,4
$INCY,7
$IP,0
$IPG,0
$IFF,0
$INTU,0
$ISRG,0
$IVZ,0
$IRM,0
$JEC,0
$JBHT,1
$SJM,0
$JNJ,1
$JCI,0
