A,0
AAL,1
AAP,0
AAPL,29
ABBV,3
ABC,0
ABT,1
ACN,4
ADBE,1
ADI,6
ADM,1
ADP,0
ADS,3
ADSK,2
AEE,0
AEP,4
AES,6
AET,3
AFL,1
AGN,0
AIG,6
AIV,2
AIZ,1
AJG,0
AKAM,1
ALB,0
ALK,7
ALL,1
ALLE,0
ALXN,2
AMAT,1
AMD,6
AME,1
AMG,0
AMGN,9
AMP,3
AMT,4
AMZN,52
AN,1
ANTM,0
AON,0
APA,1
APC,7
APD,1
APH,0
ARE,0
ARNC,2
ATVI,0
AVB,0
AVGO,1
AVY,0
AWK,0
AXP,9
AYI,0
AZO,0
BA,5
BAC,13
BAX,2
BBBY,2
BBT,2
BBY,0
BCR,17
BDX,7
BEN,1
BF.B,0
BHI,0
BIIB,11
BK,0
BLK,5
BLL,1
BMY,4
BRK.B,0
BSX,2
BWA,2
BXP,1
C,3
CA,0
CAG,1
CAH,2
CAT,7
CB,1
CBG,0
CBOE,0
CBS,1
CCI,0
CCL,0
CELG,5
CERN,3
CF,1
CFG,1
CHD,0
CHK,2
CHRW,2
CHTR,0
CI,0
CINF,0
CL,2
CLX,1
CMA,3
CMCSA,3
CME,0
CMG,7
CMI,1
CMS,0
CNC,6
CNP,0
COF,0
COG,2
COH,0
COL,5
COO,2
COP,4
COST,13
COTY,1
CPB,0
CRM,2
CSCO,7
CSRA,1
CSX,0
CTAS,0
CTL,1
CTSH,0
CTXS,2
CVS,4
CVX,8
CXO,0
D,1
DAL,3
DD,4
DE,0
DFS,0
DG,3
DGX,4
DHI,0
DHR,2
DIS,15
DISCA,1
DISCK,0
DISH,2
DLPH,0
DLR,1
DLTR,3
DOV,0
DOW,1
DPS,5
DRI,3
DTE,0
DUK,1
DVA,1
DVN,0
DXC,1
EA,0
EBAY,6
ECL,0
ED,0
EFX,0
EIX,3
EL,0
EMN,0
EMR,0
EOG,0
EQIX,4
EQR,0
EQT,3
ES,2
ESRX,14
ESS,4
ETFC,1
ETN,0
ETR,1
EVHC,0
EW,0
EXC,0
EXPD,1
EXPE,7
EXR,0
F,0
FAST,34
FB,53
FBHS,1
FCX,7
FDX,2
FE,1
FFIV,0
FIS,0
FISV,5
FITB,3
FL,0
FLIR,0
FLR,1
FLS,0
FMC,3
FOX,0
FOXA,4
FRT,0
FTI,0
FTV,0
GD,0
GE,7
GGP,0
GILD,13
GIS,6
GLW,0
GM,13
GOOG,6
GOOGL,7
GPC,2
GPN,2
GPS,0
GRMN,0
GS,100
GT,2
GWW,1
HAL,10
HAS,9
HBAN,0
HBI,0
HCA,0
HCN,0
HCP,1
HD,0
HES,0
HIG,0
HOG,3
HOLX,2
HON,6
HP,0
HPE,7
HPQ,0
HRB,0
HRL,0
HRS,0
HSIC,0
HST,1
HSY,0
HUM,5
IBM,10
ICE,0
IDXX,0
IFF,2
ILMN,2
INCY,1
INTC,10
INTU,0
IP,0
IPG,1
IR,0
IRM,1
ISRG,5
IT,2
ITW,7
IVZ,3
JBHT,1
JCI,1
JEC,0
JNJ,100
JNPR,2
JPM,5
JWN,2
K,0
KEY,18
KHC,0
KIM,0
KLAC,0
KMB,2
KMI,4
KMX,3
KO,14
KORS,0
KR,9
KSS,3
KSU,3
L,0
LB,3
LEG,0
LEN,3
LH,2
LKQ,0
LLL,2
LLY,8
LMT,2
LNC,0
LNT,0
LOW,9
LRCX,0
LUK,0
LUV,70
LVLT,0
LYB,1
M,2
MA,1
MAA,2
MAC,0
MAR,0
MAS,0
MAT,0
MCD,10
MCHP,3
MCK,2
MCO,0
MDLZ,2
MDT,2
MET,0
MHK,1
MJN,1
MKC,3
MLM,1
MMC,0
MMM,5
MNK,0
MNST,1
MO,2
MON,1
MOS,0
MPC,0
MRK,2
MRO,2
MS,0
MSFT,21
MSI,0
MTB,3
MTD,0
MU,6
MUR,3
MYL,6
NAVI,0
NBL,1
NDAQ,0
NEE,0
NEM,10
NFLX,100
NFX,0
NI,0
NKE,4
NLSN,0
NOC,2
NOV,4
NRG,1
NSC,0
NTAP,0
NTRS,0
NUE,8
NVDA,14
NWL,0
NWS,0
NWSA,0
O,2
OKE,0
OMC,2
ORCL,1
ORLY,0
OXY,0
PAYX,1
PBCT,0
PCAR,0
PCG,0
PCLN,3
PDCO,0
PEG,0
PEP,2
PFE,1
PFG,1
PG,2
PGR,1
PH,3
PHM,0
PKI,2
PLD,1
PM,2
PNC,1
PNR,0
PNW,0
PPG,2
PPL,3
PRGO,2
PRU,2
PSA,0
PSX,3
PVH,6
PWR,2
PX,1
PXD,0
PYPL,3
QCOM,5
QRVO,0
R,0
RAI,0
RCL,0
REG,2
REGN,1
RF,2
RHI,2
RHT,1
RIG,0
RJF,0
RL,2
ROK,0
ROP,0
ROST,7
RRC,6
RSG,1
RTN,4
SBUX,7
SCG,0
SCHW,3
SEE,2
SHW,0
SIG,0
SJM,0
SLB,8
SLG,0
SNA,0
SNI,0
SNPS,0
SO,2
SPG,0
SPGI,3
SPLS,1
SRCL,1
SRE,0
STI,6
STT,3
STX,1
STZ,0
SWK,6
SWKS,1
SYF,1
SYK,0
SYMC,1
SYY,1
T,30
TAP,1
TDC,0
TDG,3
TEL,0
TGNA,0
TGT,2
TIF,0
TJX,10
TMK,2
TMO,0
TRIP,1
TROW,0
TRV,5
TSCO,0
TSN,1
TSO,1
TSS,0
TWX,1
TXN,0
TXT,0
UA,5
UAA,0
UAL,4
UDR,3
UHS,0
ULTA,3
UNH,2
UNM,0
UNP,5
UPS,1
URI,1
USB,0
UTX,7
V,34
VAR,1
VFC,0
VIAB,1
VLO,3
VMC,0
VNO,0
VRSK,0
VRSN,0
VRTX,0
VTR,0
VZ,100
WAT,0
WBA,0
WDC,1
WEC,1
WFC,5
WFM,6
WHR,4
WLTW,0
WM,0
WMB,0
WMT,19
WRK,2
WU,0
WY,3
WYN,0
WYNN,6
XEC,3
XEL,2
XL,0
XLNX,4
XOM,4
XRAY,0
XRX,1
XYL,2
YHOO,1
YUM,1
ZBH,0
ZION,5
ZTS,0
