A,1
AAL,8
AAP,1
AAPL,59
ABBV,5
ABC,15
ABT,1
ACN,0
ADBE,0
ADI,1
ADM,0
ADP,0
ADS,0
ADSK,31
AEE,0
AEP,0
AES,0
AET,2
AFL,2
AGN,3
AIG,9
AIV,4
AIZ,1
AJG,0
AKAM,0
ALB,3
ALK,4
ALL,1
ALLE,0
ALXN,1
AMAT,7
AMD,9
AME,1
AMG,0
AMGN,2
AMP,1
AMT,6
AMZN,35
AN,3
ANTM,1
AON,0
APA,7
APC,1
APD,3
APH,0
ARE,1
ARNC,0
ATVI,2
AVB,0
AVGO,0
AVY,0
AWK,2
AXP,2
AYI,0
AZO,0
BA,6
BAC,21
BAX,2
BBBY,1
BBT,0
BBY,2
BCR,0
BDX,2
BEN,0
BF.B,0
BHI,4
BIIB,0
BK,0
BLK,0
BLL,2
BMY,8
BRK.B,1
BSX,1
BWA,0
BXP,0
C,1
CA,0
CAG,1
CAH,0
CAT,7
CB,1
CBG,1
CBOE,1
CBS,2
CCI,0
CCL,0
CELG,3
CERN,0
CF,3
CFG,0
CHD,0
CHK,4
CHRW,5
CHTR,1
CI,0
CINF,1
CL,0
CLX,0
CMA,0
CMCSA,8
CME,2
CMG,1
CMI,0
CMS,0
CNC,4
CNP,0
COF,0
COG,1
COH,6
COL,0
COO,0
COP,0
COST,26
COTY,0
CPB,8
CRM,48
CSCO,17
CSRA,0
CSX,0
CTAS,0
CTL,1
CTSH,0
CTXS,0
CVS,2
CVX,16
CXO,0
D,0
DAL,4
DD,2
DE,6
DFS,0
DG,1
DGX,1
DHI,0
DHR,0
DIS,3
DISCA,2
DISCK,0
DISH,0
DLPH,0
DLR,0
DLTR,0
DOV,0
DOW,6
DPS,4
DRI,0
DTE,1
DUK,0
DVA,2
DVN,0
DXC,0
EA,0
EBAY,1
ECL,1
ED,0
EFX,0
EIX,3
EL,0
EMN,6
EMR,0
EOG,0
EQIX,5
EQR,0
EQT,0
ES,8
ESRX,3
ESS,6
ETFC,3
ETN,1
ETR,0
EVHC,0
EW,4
EXC,0
EXPD,0
EXPE,3
EXR,2
F,15
FAST,1
FB,90
FBHS,0
FCX,1
FDX,0
FE,0
FFIV,0
FIS,0
FISV,4
FITB,1
FL,15
FLIR,0
FLR,0
FLS,0
FMC,1
FOX,0
FOXA,0
FRT,0
FTI,0
FTV,0
GD,0
GE,5
GGP,2
GILD,7
GIS,0
GLW,0
GM,9
GOOG,8
GOOGL,27
GPC,0
GPN,0
GPS,4
GRMN,0
GS,9
GT,0
GWW,3
HAL,1
HAS,0
HBAN,0
HBI,0
HCA,1
HCN,3
HCP,1
HD,6
HES,0
HIG,1
HOG,3
HOLX,2
HON,0
HP,5
HPE,0
HPQ,17
HRB,0
HRL,1
HRS,2
HSIC,0
HST,0
HSY,3
HUM,0
IBM,20
ICE,1
IDXX,0
IFF,2
ILMN,0
INCY,10
INTC,6
INTU,0
IP,1
IPG,0
IR,0
IRM,0
ISRG,0
IT,8
ITW,3
IVZ,0
JBHT,0
JCI,2
JEC,0
JNJ,3
JNPR,2
JPM,4
JWN,6
K,0
KEY,0
KHC,0
KIM,0
KLAC,0
KMB,0
KMI,0
KMX,4
KO,5
KORS,0
KR,20
KSS,1
KSU,0
L,0
LB,5
LEG,0
LEN,0
LH,0
LKQ,1
LLL,0
LLY,11
LMT,9
LNC,0
LNT,8
LOW,11
LRCX,0
LUK,0
LUV,2
LVLT,3
LYB,1
M,4
MA,0
MAA,0
MAC,0
MAR,0
MAS,4
MAT,0
MCD,13
MCHP,4
MCK,18
MCO,0
MDLZ,2
MDT,3
MET,0
MHK,0
MJN,0
MKC,0
MLM,2
MMC,0
MMM,11
MNK,0
MNST,1
MO,1
MON,0
MOS,8
MPC,1
MRK,14
MRO,0
MS,5
MSFT,47
MSI,0
MTB,0
MTD,0
MU,6
MUR,3
MYL,4
NAVI,2
NBL,4
NDAQ,4
NEE,3
NEM,37
NFLX,5
NFX,2
NI,1
NKE,13
NLSN,2
NOC,1
NOV,0
NRG,1
NSC,0
NTAP,2
NTRS,3
NUE,0
NVDA,47
NWL,0
NWS,0
NWSA,0
O,0
OKE,0
OMC,0
ORCL,30
ORLY,0
OXY,24
PAYX,1
PBCT,0
PCAR,1
PCG,0
PCLN,2
PDCO,0
PEG,0
PEP,5
PFE,2
PFG,0
PG,9
PGR,1
PH,0
PHM,2
PKI,0
PLD,0
PM,0
PNC,3
PNR,0
PNW,0
PPG,1
PPL,2
PRGO,8
PRU,1
PSA,6
PSX,0
PVH,0
PWR,6
PX,1
PXD,3
PYPL,1
QCOM,4
QRVO,5
R,0
RAI,0
RCL,0
REG,0
REGN,11
RF,0
RHI,2
RHT,0
RIG,1
RJF,0
RL,6
ROK,0
ROP,2
ROST,7
RRC,0
RSG,0
RTN,2
SBUX,8
SCG,0
SCHW,3
SEE,2
SHW,0
SIG,0
SJM,4
SLB,6
SLG,0
SNA,0
SNI,0
SNPS,10
SO,1
SPG,1
SPGI,0
SPLS,2
SRCL,1
SRE,0
STI,2
STT,2
STX,1
STZ,0
SWK,0
SWKS,0
SYF,1
SYK,0
SYMC,11
SYY,2
T,16
TAP,0
TDC,0
TDG,0
TEL,0
TGNA,0
TGT,16
TIF,0
TJX,2
TMK,0
TMO,5
TRIP,1
TROW,0
TRV,1
TSCO,0
TSN,0
TSO,0
TSS,2
TWX,3
TXN,10
TXT,2
UA,2
UAA,6
UAL,2
UDR,0
UHS,0
ULTA,0
UNH,14
UNM,0
UNP,3
UPS,2
URI,0
USB,0
UTX,0
V,52
VAR,2
VFC,0
VIAB,0
VLO,16
VMC,5
VNO,1
VRSK,0
VRSN,0
VRTX,1
VTR,2
VZ,17
WAT,1
WBA,0
WDC,6
WEC,0
WFC,16
WFM,0
WHR,0
WLTW,0
WM,1
WMB,4
WMT,24
WRK,0
WU,9
WY,0
WYN,0
WYNN,2
XEC,1
XEL,4
XL,0
XLNX,3
XOM,5
XRAY,0
XRX,0
XYL,0
YHOO,2
YUM,0
ZBH,1
ZION,2
ZTS,0
