A,0
AAL,2
AAP,0
AAPL,57
ABBV,4
ABC,0
ABT,3
ACN,1
ADBE,0
ADI,2
ADM,0
ADP,1
ADS,1
ADSK,0
AEE,0
AEP,2
AES,1
AET,0
AFL,2
AGN,3
AIG,2
AIV,1
AIZ,1
AJG,0
AKAM,5
ALB,0
ALK,2
ALL,0
ALLE,0
ALXN,1
AMAT,4
AMD,9
AME,2
AMG,0
AMGN,9
AMP,3
AMT,6
AMZN,41
AN,6
ANTM,13
AON,4
APA,2
APC,0
APD,1
APH,0
ARE,0
ARNC,2
ATVI,3
AVB,1
AVGO,0
AVY,0
AWK,0
AXP,5
AYI,4
AZO,5
BA,11
BAC,32
BAX,1
BBBY,4
BBT,2
BBY,7
BCR,8
BDX,3
BEN,0
BF.B,0
BHI,4
BIIB,22
BK,0
BLK,4
BLL,0
BMY,4
BRK.B,0
BSX,0
BWA,0
BXP,1
C,8
CA,2
CAG,3
CAH,6
CAT,41
CB,1
CBG,0
CBOE,0
CBS,0
CCI,3
CCL,5
CELG,1
CERN,0
CF,3
CFG,3
CHD,0
CHK,1
CHRW,3
CHTR,3
CI,0
CINF,0
CL,2
CLX,0
CMA,5
CMCSA,3
CME,1
CMG,62
CMI,0
CMS,0
CNC,11
CNP,3
COF,2
COG,2
COH,1
COL,4
COO,0
COP,0
COST,11
COTY,0
CPB,1
CRM,0
CSCO,4
CSRA,0
CSX,3
CTAS,0
CTL,0
CTSH,0
CTXS,5
CVS,3
CVX,2
CXO,1
D,2
DAL,1
DD,8
DE,3
DFS,5
DG,0
DGX,4
DHI,3
DHR,0
DIS,4
DISCA,6
DISCK,0
DISH,2
DLPH,4
DLR,4
DLTR,0
DOV,0
DOW,2
DPS,1
DRI,0
DTE,1
DUK,0
DVA,2
DVN,1
DXC,4
EA,0
EBAY,12
ECL,2
ED,1
EFX,0
EIX,0
EL,0
EMN,0
EMR,0
EOG,0
EQIX,2
EQR,2
EQT,0
ES,5
ESRX,19
ESS,0
ETFC,1
ETN,2
ETR,0
EVHC,0
EW,4
EXC,1
EXPD,0
EXPE,2
EXR,0
F,3
FAST,2
FB,30
FBHS,0
FCX,5
FDX,1
FE,0
FFIV,0
FIS,3
FISV,4
FITB,3
FL,0
FLIR,1
FLR,3
FLS,0
FMC,1
FOX,0
FOXA,1
FRT,4
FTI,0
FTV,0
GD,0
GE,25
GGP,0
GILD,3
GIS,1
GLW,0
GM,4
GOOG,12
GOOGL,10
GPC,0
GPN,0
GPS,1
GRMN,0
GS,15
GT,3
GWW,0
HAL,6
HAS,1
HBAN,1
HBI,0
HCA,3
HCN,0
HCP,1
HD,18
HES,0
HIG,0
HOG,3
HOLX,5
HON,6
HP,0
HPE,0
HPQ,3
HRB,2
HRL,0
HRS,0
HSIC,1
HST,0
HSY,0
HUM,10
IBM,22
ICE,0
IDXX,0
IFF,1
ILMN,2
INCY,1
INTC,6
INTU,3
IP,0
IPG,0
IR,1
IRM,0
ISRG,8
IT,3
ITW,2
IVZ,0
JBHT,2
JCI,0
JEC,1
JNJ,5
JNPR,5
JPM,16
JWN,0
K,1
KEY,9
KHC,1
KIM,1
KLAC,0
KMB,0
KMI,0
KMX,2
KO,27
KORS,0
KR,2
KSS,1
KSU,0
L,0
LB,0
LEG,1
LEN,0
LH,6
LKQ,0
LLL,0
LLY,13
LMT,20
LNC,0
LNT,0
LOW,1
LRCX,4
LUK,1
LUV,17
LVLT,4
LYB,0
M,6
MA,6
MAA,1
MAC,0
MAR,1
MAS,2
MAT,2
MCD,41
MCHP,1
MCK,1
MCO,0
MDLZ,1
MDT,6
MET,0
MHK,0
MJN,1
MKC,1
MLM,4
MMC,0
MMM,15
MNK,0
MNST,1
MO,2
MON,0
MOS,1
MPC,0
MRK,3
MRO,0
MS,9
MSFT,18
MSI,0
MTB,2
MTD,0
MU,3
MUR,2
MYL,7
NAVI,2
NBL,2
NDAQ,0
NEE,2
NEM,8
NFLX,58
NFX,0
NI,0
NKE,0
NLSN,0
NOC,0
NOV,0
NRG,0
NSC,0
NTAP,0
NTRS,1
NUE,2
NVDA,26
NWL,0
NWS,0
NWSA,2
O,2
OKE,0
OMC,3
ORCL,3
ORLY,3
OXY,0
PAYX,4
PBCT,1
PCAR,3
PCG,2
PCLN,1
PDCO,0
PEG,0
PEP,4
PFE,5
PFG,0
PG,6
PGR,0
PH,1
PHM,4
PKI,0
PLD,1
PM,1
PNC,1
PNR,3
PNW,0
PPG,4
PPL,2
PRGO,3
PRU,0
PSA,0
PSX,1
PVH,0
PWR,2
PX,1
PXD,1
PYPL,1
QCOM,2
QRVO,0
R,7
RAI,1
RCL,0
REG,2
REGN,3
RF,1
RHI,0
RHT,1
RIG,4
RJF,3
RL,0
ROK,2
ROP,0
ROST,2
RRC,2
RSG,0
RTN,0
SBUX,5
SCG,0
SCHW,3
SEE,1
SHW,3
