A,0
AAL,18
AAP,1
AAPL,100
ABBV,3
ABC,7
ABT,0
ACN,9
ADBE,6
ADI,0
ADM,1
ADP,1
ADS,2
ADSK,5
AEE,0
AEP,0
AES,0
AET,4
AFL,2
AGN,0
AIG,0
AIV,0
AIZ,1
AJG,0
AKAM,6
ALB,0
ALGN,1
ALK,0
ALL,0
ALLE,0
ALXN,3
AMAT,2
AMD,100
AME,3
AMG,0
AMGN,4
AMP,2
AMT,0
AMZN,65
AN,0
ANSS,0
ANTM,4
AON,2
APA,7
APC,4
APD,1
APH,0
ARE,0
ARNC,2
ATVI,4
AVB,1
AVGO,2
AVY,0
AWK,0
AXP,2
AYI,0
AZO,6
BA,7
BAC,100
BAX,1
BBBY,10
BBT,0
BBY,6
BCR,0
BDX,0
BEN,5
BF.B,0
BHI,5
BIIB,8
BK,0
BLK,2
BLL,0
BMY,8
BRK.B,2
BSX,2
BWA,0
BXP,2
C,100
CA,6
CAG,8
CAH,1
CAT,15
CB,0
CBG,0
CBOE,0
CBS,0
CCI,0
CCL,5
CELG,15
CERN,0
CF,0
CFG,4
CHD,0
CHK,3
CHRW,1
CHTR,1
CI,8
CINF,0
CL,6
CLX,0
CMA,2
CMCSA,0
CME,0
CMG,13
CMI,0
CMS,0
CNC,4
CNP,0
COF,2
COG,2
COH,0
COL,0
COO,1
COP,1
COST,17
COTY,1
CPB,1
CRM,3
CSCO,5
CSRA,0
CSX,0
CTAS,0
CTL,3
CTSH,0
CTXS,0
CVS,1
CVX,9
CXO,1
D,2
DAL,1
DD,5
DE,0
DFS,7
DG,2
DGX,3
DHI,3
DHR,1
DIS,6
DISCA,0
DISCK,2
DISH,1
DLPH,1
DLR,1
DLTR,1
DOV,1
DOW,0
DPS,3
DRI,1
DTE,0
DUK,3
DVA,0
DVN,1
DXC,0
EA,0
EBAY,1
ECL,0
ED,0
EFX,0
EIX,0
EL,0
EMN,0
EMR,1
EOG,0
EQIX,1
EQR,0
EQT,2
ES,1
ESRX,1
ESS,0
ETFC,4
ETN,3
ETR,0
EVHC,0
EW,4
EXC,0
EXPD,0
EXPE,5
EXR,0
F,2
FAST,2
FB,52
FBHS,0
FCX,3
FDX,2
FE,6
FFIV,1
FIS,2
FISV,2
FITB,0
FL,9
FLIR,0
FLR,0
FLS,1
FMC,0
FOX,0
FOXA,0
FRT,3
FTI,0
FTV,1
GD,5
GE,5
GGP,0
GILD,8
GIS,9
GLW,0
GM,4
GOOG,6
GOOGL,11
GPC,1
GPN,0
GPS,0
GRMN,0
GS,25
GT,2
GWW,0
HAL,0
HAS,5
HBAN,2
HBI,0
HCA,1
HCN,1
HCP,0
HD,2
HES,0
HIG,0
HLT,0
HOG,0
HOLX,4
HON,1
HP,1
HPE,3
HPQ,1
HRB,2
HRL,1
HRS,0
HSIC,0
HST,1
HSY,0
HUM,2
IBM,6
ICE,0
IDXX,1
IFF,2
ILMN,1
INCY,5
INFO,0
INTC,12
INTU,2
IP,0
IPG,0
IR,0
IRM,0
ISRG,0
IT,0
ITW,0
IVZ,0
JBHT,1
JCI,0
JEC,0
JNJ,18
JNPR,0
JPM,2
JWN,1
K,2
KEY,0
KHC,0
KIM,0
KLAC,0
KMB,1
KMI,0
KMX,14
KO,1
KORS,0
KR,12
KSS,2
KSU,0
L,1
LB,0
LEG,2
LEN,1
LH,2
LKQ,0
LLL,0
LLY,0
LMT,4
LNC,1
LNT,0
LOW,0
LRCX,0
LUK,0
LUV,5
LVLT,0
LYB,0
M,8
MA,0
MAA,0
MAC,0
MAR,0
MAS,1
MAT,4
MCD,4
MCHP,0
MCK,0
MCO,0
MDLZ,0
MDT,0
MET,1
MHK,0
MKC,10
MLM,2
MMC,0
MMM,2
MNK,32
MNST,1
MO,1
MON,0
MOS,0
MPC,1
MRK,15
MRO,0
MS,0
MSFT,19
MSI,0
MTB,1
MTD,0
MU,4
MUR,1
MYL,10
NAVI,0
NBL,1
NDAQ,0
NEE,1
NEM,2
NFLX,4
NFX,0
NI,0
NKE,4
NLSN,0
NOC,3
NOV,5
NRG,1
NSC,1
NTAP,3
NTRS,0
NUE,0
NVDA,35
NWL,0
NWS,0
NWSA,0
O,0
OKE,2
OMC,1
ORCL,57
ORLY,0
OXY,2
PAYX,1
PBCT,0
PCAR,0
PCG,0
PCLN,0
PDCO,0
PEG,0
PEP,0
PFE,100
PFG,0
PG,1
PGR,0
PH,1
PHM,0
PKI,1
PLD,0
PM,0
PNC,2
PNR,0
PNW,0
PPG,0
PPL,2
PRGO,2
PRU,1
PSA,0
PSX,1
PVH,2
PWR,2
PX,2
PXD,0
PYPL,1
QCOM,4
QRVO,1
RAI,1
RCL,0
RE,0
REG,0
REGN,18
RF,2
RHI,0
RHT,14
RIG,2
RJF,0
RL,0
ROK,0
ROP,0
ROST,0
RRC,0
RSG,1
RTN,1
SBUX,7
SCG,0
SCHW,0
SEE,0
SHW,0
SIG,3
SJM,0
SLB,3
SLG,2
SNA,0
SNI,0
SNPS,0
SO,1
SPG,0
SPGI,0
SPLS,5
SRCL,1
SRE,0
STI,1
STT,3
STX,3
STZ,0
SWK,0
SWKS,2
SYF,0
SYK,7
SYMC,0
SYY,2
T,2
TAP,0
TDG,0
TEL,0
TGT,3
TIF,0
TJX,3
TMK,0
TMO,1
TRIP,0
TROW,0
TRV,0
