A,7
AAL,3
AAP,0
AAPL,64
ABBV,18
ABC,1
ABT,4
ACN,3
ADBE,0
ADI,2
ADM,0
ADP,0
ADS,6
ADSK,1
AEE,0
AEP,0
AES,0
AET,2
AFL,2
AGN,0
AIG,5
AIV,0
AIZ,1
AJG,0
AKAM,2
ALB,2
ALK,2
ALL,1
ALLE,0
ALXN,2
AMAT,2
AMD,5
AME,0
AMG,4
AMGN,12
AMP,3
AMT,0
AMZN,35
AN,0
ANTM,1
AON,1
APA,1
APC,0
APD,4
APH,4
ARE,0
ARNC,7
ATVI,2
AVB,0
AVGO,0
AVY,0
AWK,0
AXP,15
AYI,1
AZO,0
BA,2
BAC,17
BAX,0
BBBY,0
BBT,1
BBY,3
BCR,1
BDX,0
BEN,1
BF.B,0
BHI,1
BIIB,2
BK,1
BLK,0
BLL,0
BMY,3
BRK.B,0
BSX,0
BWA,2
BXP,0
C,5
CA,0
CAG,0
CAH,3
CAT,0
CB,0
CBG,5
CBOE,0
CBS,0
CCI,0
CCL,4
CELG,9
CERN,1
CF,2
CFG,3
CHD,0
CHK,2
CHRW,1
CHTR,1
CI,0
CINF,0
CL,1
CLX,0
CMA,6
CMCSA,2
CME,0
CMG,6
CMI,2
CMS,0
CNC,1
CNP,1
COF,0
COG,1
COH,4
COL,3
COO,100
COP,3
COST,1
COTY,2
CPB,3
CRM,1
CSCO,2
CSRA,1
CSX,10
CTAS,0
CTL,0
CTSH,1
CTXS,6
CVS,3
CVX,0
CXO,1
D,1
DAL,2
DD,1
DE,1
DFS,3
DG,2
DGX,5
DHI,6
DHR,5
DIS,11
DISCA,4
DISCK,0
DISH,1
DLPH,1
DLR,3
DLTR,2
DOV,3
DOW,1
DPS,1
DRI,18
DTE,0
DUK,0
DVA,1
DVN,2
DXC,1
EA,0
EBAY,9
ECL,0
ED,3
EFX,0
EIX,1
EL,1
EMN,5
EMR,2
EOG,1
EQIX,0
EQR,2
EQT,0
ES,3
ESRX,0
ESS,0
ETFC,4
ETN,0
ETR,0
EVHC,1
EW,0
EXC,5
EXPD,0
EXPE,1
EXR,2
F,3
FAST,0
FB,49
FBHS,0
FCX,5
FDX,4
FE,3
FFIV,0
FIS,0
FISV,1
FITB,0
FL,9
FLIR,1
FLR,0
FLS,0
FMC,1
FOX,2
FOXA,8
FRT,1
FTI,4
