$MMM,4
$ABT,0
$ABBV,11
$ACN,1
$ATVI,2
$AYI,11
$ADBE,0
$AMD,12
$AAP,0
$AES,0
$AET,1
$AMG,5
$AFL,2
$A,3
$APD,2
$AKAM,6
$ALK,7
$ALB,2
$ARE,3
$AGN,3
$LNT,2
$ALXN,0
$ALLE,0
$ADS,3
$ALL,5
$GOOGL,25
$GOOG,8
$MO,7
$AMZN,100
$AEE,0
$AAL,0
$AEP,0
$AXP,3
$AIG,3
$AMT,1
$AWK,1
$AMP,5
$ABC,0
$AME,0
$AMGN,11
$APH,0
$APC,3
$ADI,0
$ANTM,3
$AON,1
$APA,0
$AIV,0
$AAPL,65
$AMAT,1
$ADM,0
$ARNC,0
$AJG,0
$AIZ,1
$T,5
$ADSK,0
$ADP,1
$AN,0
$AZO,1
$AVB,0
$AVY,2
$BHI,2
$BLL,1
$BAC,29
$BK,1
$BCR,0
$BAX,1
$BBT,3
$BDX,0
$BBBY,10
$BRK.B,1
$BBY,0
$BIIB,0
$BLK,2
$HRB,0
$BA,1
$BWA,1
$BXP,1
$BSX,0
$BMY,19
$AVGO,1
$BF.B,0
$CHRW,0
$CA,0
$COG,1
$CPB,1
$COF,2
$CAH,3
$CBOE,0
$KMX,2
$CCL,4
$CAT,28
$CBG,0
$CBS,1
$CELG,4
$CNC,1
$CNP,2
$CTL,2
$CERN,0
$CF,1
$SCHW,0
$CHTR,1
$CHK,1
$CVX,7
$CMG,4
$CB,0
$CHD,0
$CI,0
$XEC,3
$CINF,0
$CTAS,0
$CSCO,10
$C,11
$CFG,0
$CTXS,3
$CLX,4
$CME,2
$CMS,0
$COH,0
$KO,11
$CTSH,0
$CL,8
$CMCSA,3
$CMA,7
$CAG,0
$CXO,0
$COP,0
$ED,1
$STZ,2
$GLW,0
$COST,2
$COTY,1
$CCI,0
$CSRA,4
$CSX,0
$CMI,0
$CVS,2
$DHI,0
$DHR,1
$DRI,2
$DVA,0
$DE,1
$DLPH,0
$DAL,1
$XRAY,0
$DVN,1
$DLR,3
$DFS,0
$DISCA,4
$DISCK,0
$DISH,0
$DG,1
$DLTR,1
$D,1
$DOV,0
$DOW,2
$DPS,1
$DTE,1
$DD,3
$DUK,0
$DNB,0
$DXC,0
$ETFC,0
$EMN,1
$ETN,0
$EBAY,5
$ECL,0
$EIX,0
$EW,0
$EA,8
$EMR,0
$ETR,0
$EVHC,0
$EOG,0
$EQT,1
$EFX,0
$EQIX,2
$EQR,0
$ESS,1
$EL,1
$ES,8
$EXC,5
$EXPE,1
$EXPD,1
$ESRX,1
$EXR,3
$XOM,7
$FFIV,0
$FB,19
$FAST,0
$FRT,1
$FDX,0
$FIS,9
$FITB,0
$FE,3
$FISV,2
$FLIR,1
$FLS,0
$FLR,4
$FMC,2
$FTI,0
$FL,2
$F,10
$FTV,0
$FBHS,0
$BEN,0
$FCX,5
$GPS,0
$GRMN,0
$GD,2
$GE,2
$GGP,0
$GIS,0
$GM,1
$GPC,0
$GILD,9
$GPN,2
$GS,22
$GT,3
$GWW,0
$HAL,5
$HBI,0
$HOG,0
$HRS,0
$HIG,0
$HAS,5
$HCA,4
$HCP,3
$HP,4
$HSIC,1
$HES,0
$HPE,2
$HOLX,3
$HD,3
$HON,0
$HRL,0
$HST,0
$HPQ,0
$HUM,0
$HBAN,0
$IDXX,0
$ITW,0
$ILMN,0
$IR,1
$INTC,10
$ICE,2
$IBM,9
$INCY,6
$IP,3
$IPG,0
$IFF,1
$INTU,0
$ISRG,2
$IVZ,0
$IRM,1
$JEC,0
$JBHT,1
$SJM,2
$JNJ,3
$JCI,0
$JPM,66
$JNPR,4
$KSU,0
$K,1
$KEY,0
$KMB,0
$KIM,0
$KMI,0
$KLAC,0
$KSS,0
$KHC,5
$KR,0
$LB,2
$LLL,0
$LH,0
$LRCX,0
$LEG,0
$LEN,0
$LVLT,0
$LUK,0
$LLY,0
$LNC,3
$LKQ,0
$LMT,5
$L,0
$LOW,5
$LYB,1
$MTB,3
$MAC,0
$M,4
$MNK,3
$MRO,0
$MPC,1
$MAR,3
$MMC,0
$MLM,0
$MAS,0
$MA,1
$MAT,1
$MKC,6
$MCD,7
$MCK,3
$MJN,1
$MDT,2
$MRK,1
$MET,3
$MTD,4
$KORS,0
$MCHP,0
$MU,1
$MSFT,9
$MAA,0
$MHK,0
$TAP,0
$MDLZ,1
$MON,8
$MNST,1
$MCO,0
$MS,8
$MOS,2
$MSI,0
$MUR,3
$MYL,5
$NDAQ,0
$NOV,0
$NAVI,0
$NTAP,8
$NFLX,18
$NWL,4
$NFX,0
$NEM,2
$NWSA,8
$NWS,0
$NEE,0
$NLSN,0
$NKE,5
$NI,0
$NBL,1
$JWN,2
$NSC,0
$NTRS,0
$NOC,0
$NRG,0
$NUE,0
$NVDA,30
$ORLY,0
$OXY,3
$OMC,0
$OKE,2
$ORCL,10
$PCAR,0
$PH,0
$PDCO,3
$PAYX,1
$PYPL,2
$PNR,0
$PBCT,0
$PEP,8
$PKI,0
$PRGO,1
$PFE,11
$PCG,0
$PM,5
$PSX,0
$PNW,0
$PXD,0
$PNC,5
$RL,2
$PPG,1
$PPL,5
$PX,1
$PCLN,1
$PFG,0
$PG,2
$PGR,0
$PLD,2
$PRU,0
$PEG,0
$PSA,1
$PHM,1
$PVH,1
$QRVO,4
$PWR,1
$QCOM,3
$DGX,2
$RRC,0
$RJF,0
$RTN,0
$O,4
$RHT,1
$REG,1
$REGN,0
$RF,1
$RSG,0
$RAI,6
$RHI,0
$ROK,3
$COL,2
$ROP,0
$ROST,0
$RCL,2
$R,1
$CRM,3
$SCG,0
$SLB,2
$SNI,3
$STX,0
$SEE,0
$SRE,1
$SHW,1
$SIG,0
$SPG,0
$SWKS,2
$SLG,5
$SNA,1
$SO,3
$LUV,0
$SPGI,0
$SWK,0
$SPLS,9
$SBUX,9
$STT,1
$SRCL,1
$SYK,0
$STI,5
$SYMC,2
$SYF,0
$SNPS,0
$SYY,0
$TROW,2
$TGT,1
$TEL,0
$TGNA,1
$TDC,0
$TSO,0
$TXN,2
$TXT,0
$COO,2
$HSY,0
$TRV,1
$TMO,1
$TIF,0
$TWX,9
$TJX,2
$TMK,0
$TSS,0
$TSCO,1
$TDG,0
$RIG,1
$TRIP,0
$FOXA,4
$FOX,1
$TSN,1
$UDR,1
$ULTA,2
$USB,4
$UA,13
$UAA,5
$UNP,1
$UAL,1
$UNH,0
$UPS,0
$URI,1
$UTX,0
$UHS,4
$UNM,0
$VFC,6
$VLO,2
$VAR,3
$VTR,3
$VRSN,0
$VRSK,0
$VZ,4
$VRTX,9
$VIAB,8
$V,40
$VNO,0
$VMC,0
$WMT,2
$WBA,3
$DIS,4
$WM,0
$WAT,0
$WEC,3
$WFC,15
$HCN,0
$WDC,1
$WU,1
$WRK,0
$WY,0
$WHR,0
$WFM,2
$WMB,0
$WLTW,0
$WYN,0
$WYNN,20
$XEL,0
$XRX,0
$XLNX,0
$XL,0
$XYL,2
$YHOO,2
$YUM,0
$ZBH,0
$ZION,1
$ZTS,0
