A,1
AAL,1
AAP,0
AAPL,78
ABBV,6
ABC,14
ABT,2
ACN,0
ADBE,1
ADI,0
ADM,0
ADP,4
ADS,2
ADSK,4
AEE,0
AEP,2
AES,1
AET,2
AFL,1
AGN,9
AIG,9
AIV,0
AIZ,1
AJG,0
AKAM,9
ALB,6
ALK,7
ALL,0
ALLE,1
ALXN,0
AMAT,7
AMD,13
AME,2
AMG,1
AMGN,2
AMP,2
AMT,1
AMZN,36
AN,0
ANTM,0
AON,0
APA,2
APC,1
APD,2
APH,1
ARE,0
ARNC,0
ATVI,10
AVB,0
AVGO,0
AVY,2
AWK,2
AXP,2
AYI,5
AZO,0
BA,5
BAC,15
BAX,0
BBBY,2
BBT,1
BBY,1
BCR,0
BDX,1
BEN,0
BF.B,0
BHI,4
BIIB,3
BK,0
BLK,3
BLL,2
BMY,4
BRK.B,9
BSX,1
BWA,0
BXP,0
C,4
CA,5
CAG,1
CAH,1
CAT,6
CB,0
CBG,0
CBOE,0
CBS,8
CCI,0
CCL,1
CELG,8
CERN,3
CF,8
CFG,0
CHD,2
CHK,5
CHRW,3
CHTR,0
CI,1
CINF,2
CL,7
CLX,3
CMA,0
CMCSA,9
CME,4
CMG,16
CMI,2
CMS,0
CNC,0
CNP,2
COF,0
COG,4
COH,0
COL,1
COO,1
COP,2
COST,13
COTY,2
CPB,1
CRM,0
CSCO,7
CSRA,2
CSX,2
CTAS,0
CTL,6
CTSH,6
CTXS,4
CVS,1
CVX,13
CXO,0
D,0
DAL,13
DD,2
DE,1
DFS,2
DG,2
DGX,0
DHI,2
DHR,0
DIS,10
DISCA,3
DISCK,0
DISH,0
DLPH,2
DLR,0
DLTR,1
DOV,3
DOW,5
DPS,1
DRI,0
DTE,0
DUK,0
DVA,0
DVN,2
DXC,0
EA,0
EBAY,11
ECL,2
ED,2
EFX,0
EIX,2
EL,7
EMN,1
EMR,2
EOG,0
EQIX,2
EQR,1
EQT,2
ES,4
ESRX,0
ESS,0
ETFC,1
ETN,0
ETR,4
EVHC,0
EW,0
EXC,5
EXPD,1
EXPE,7
EXR,3
F,12
FAST,1
FB,71
FBHS,1
FCX,1
FDX,1
FE,2
FFIV,0
FIS,3
FISV,0
FITB,0
FL,0
FLIR,3
FLR,3
FLS,1
FMC,4
FOX,0
FOXA,3
FRT,1
FTI,0
FTV,0
GD,0
GE,9
GGP,0
GILD,8
GIS,7
GLW,0
GM,9
GOOG,3
GOOGL,31
GPC,0
GPN,3
GPS,2
GRMN,3
GS,11
GT,3
GWW,0
HAL,1
HAS,0
HBAN,0
HBI,0
HCA,1
HCN,3
HCP,0
HD,6
HES,3
HIG,3
HOG,3
HOLX,3
HON,2
HP,2
HPE,2
HPQ,12
HRB,0
HRL,0
HRS,0
HSIC,0
