A,1
AAL,38
AAP,1
AAPL,24
ABBV,25
ABC,0
ABT,2
ACN,2
ADBE,0
ADI,0
ADM,1
ADP,0
ADS,0
ADSK,0
AEE,0
AEP,3
AES,1
AET,0
AFL,2
AGN,1
AIG,7
AIV,0
AIZ,0
AJG,1
AKAM,4
ALB,13
ALK,0
ALL,1
ALLE,0
ALXN,7
AMAT,0
AMD,4
AME,1
AMG,1
AMGN,19
AMP,0
AMT,2
AMZN,100
AN,2
ANTM,8
AON,1
APA,1
APC,0
APD,3
APH,1
ARE,1
ARNC,22
ATVI,1
AVB,1
AVGO,4
AVY,2
AWK,14
AXP,7
AYI,2
AZO,0
BA,17
BAC,4
BAX,3
BBBY,0
BBT,1
BBY,5
BCR,22
BDX,1
BEN,0
BF.B,0
BHI,3
BIIB,12
BK,0
BLK,11
BLL,2
BMY,33
BRK.B,0
BSX,3
BWA,0
BXP,0
C,1
CA,1
CAG,1
CAH,1
CAT,7
CB,1
CBG,3
CBOE,4
CBS,0
CCI,0
CCL,4
CELG,24
CERN,4
CF,2
CFG,4
CHD,0
CHK,4
CHRW,1
CHTR,2
CI,0
CINF,0
CL,8
CLX,0
CMA,0
CMCSA,16
CME,5
CMG,14
CMI,6
CMS,0
CNC,1
CNP,2
COF,3
COG,1
COH,4
COL,1
COO,2
COP,0
COST,3
COTY,0
CPB,1
CRM,3
CSCO,15
CSRA,0
CSX,2
CTAS,0
CTL,1
CTSH,0
CTXS,2
CVS,1
CVX,3
CXO,0
D,0
DAL,6
DD,1
DE,0
DFS,6
DG,1
DGX,0
DHI,0
DHR,0
DIS,15
DISCA,2
DISCK,0
DISH,0
DLPH,0
DLR,0
DLTR,0
DOV,0
DOW,1
DPS,0
DRI,2
DTE,1
DUK,0
DVA,1
DVN,3
DXC,0
EA,2
EBAY,0
ECL,0
ED,0
EFX,0
EIX,2
EL,4
EMN,1
EMR,0
EOG,2
EQIX,5
EQR,1
EQT,2
ES,4
ESRX,0
ESS,3
