$MMM,0
$ABT,0
$ABBV,0
$ACN,0
$ATVI,0
$AYI,0
$ADBE,0
$AMD,4
$AAP,0
$AES,0
$AET,0
$AMG,2
$AFL,0
$A,0
$APD,0
$AKAM,1
$ALK,2
$ALB,0
$ARE,1
$AGN,3
$LNT,0
$ALXN,0
$ALLE,1
$ADS,1
$ALL,1
$GOOGL,12
$GOOG,0
$MO,2
$AMZN,16
$AEE,0
$AAL,1
$AEP,0
$AXP,4
$AIG,6
$AMT,0
$AWK,0
$AMP,0
$ABC,0
$AME,0
$AMGN,0
$APH,0
$APC,0
$ADI,0
$ANTM,0
$AON,5
$APA,0
$AIV,0
$AAPL,11
$AMAT,0
$ADM,0
$ARNC,0
$AJG,1
$AIZ,0
$T,0
$ADSK,0
$ADP,0
$AN,0
$AZO,0
$AVB,1
$AVY,0
$BHI,0
$BLL,0
$BAC,6
$BK,0
$BCR,0
$BAX,0
$BBT,0
$BDX,0
$BBBY,1
$BRK.B,0
$BBY,0
$BIIB,0
$BLK,1
$HRB,0
$BA,0
$BWA,0
$BXP,0
$BSX,0
$BMY,3
$AVGO,2
$BF.B,0
$CHRW,0
$CA,1
$COG,0
$CPB,0
$COF,0
$CAH,0
$CBOE,0
$KMX,1
$CCL,0
$CAT,3
$CBG,0
$CBS,0
$CELG,7
$CNC,0
$CNP,0
$CTL,8
$CERN,0
$CF,0
$SCHW,0
$CHTR,0
$CHK,1
$CVX,0
$CMG,1
$CB,0
$CHD,0
$CI,0
$XEC,0
$CINF,0
$CTAS,1
$CSCO,7
$C,1
$CFG,0
$CTXS,1
$CLX,1
$CME,0
$CMS,0
$COH,0
$KO,2
$CTSH,2
$CL,1
$CMCSA,0
$CMA,0
$CAG,0
$CXO,0
$COP,0
$ED,0
$STZ,2
$GLW,0
$COST,1
$COTY,0
$CCI,0
$CSRA,0
$CSX,0
$CMI,0
$CVS,0
$DHI,0
$DHR,0
$DRI,0
$DVA,0
$DE,0
$DLPH,0
$DAL,1
$XRAY,2
$DVN,0
$DLR,0
