CMS,CMS Energy,Utilities,11,Multi-Utilities,12678641581,1850710
a1492608600,45.71,45.71,45.6,45.6,9899
1,45.63,45.71,45.6,45.685,4849
2,45.61,45.66,45.56,45.66,1658
3,45.555,45.62,45.555,45.61,916
4,45.52,45.53,45.49,45.52,2659
5,45.49,45.52,45.49,45.52,717
6,45.48,45.49,45.44,45.48,5499
7,45.48,45.52,45.48,45.49,3980
8,45.5366,45.54,45.483,45.49,3000
9,45.57,45.57,45.55,45.55,1700
10,45.57,45.59,45.56,45.58,3300
11,45.58,45.595,45.56,45.57,3400
12,45.555,45.58,45.555,45.58,3100
13,45.55,45.56,45.55,45.56,1600
14,45.55,45.58,45.54,45.55,2600
15,45.53,45.54,45.53,45.53,1030
16,45.55,45.55,45.515,45.53,6974
17,45.52,45.56,45.52,45.54,4300
18,45.5,45.52,45.495,45.51,3536
19,45.51,45.52,45.49,45.51,4900
20,45.51,45.53,45.51,45.52,2902
21,45.54,45.54,45.51,45.51,3922
22,45.55,45.55,45.54,45.54,1400
23,45.56,45.56,45.545,45.55,2389
24,45.55,45.56,45.55,45.56,2543
25,45.54,45.56,45.535,45.55,4300
26,45.51,45.54,45.51,45.535,3212
27,45.49,45.51,45.48,45.5,4318
28,45.51,45.51,45.49,45.49,700
29,45.495,45.5,45.48,45.5,6800
30,45.5,45.5,45.48,45.48,5714
31,45.515,45.53,45.505,45.515,5026
32,45.52,45.52,45.515,45.52,1790
33,45.53,45.53,45.52,45.52,31183
34,45.55,45.56,45.53,45.53,3642
35,45.545,45.565,45.54,45.55,9899
36,45.57,45.57,45.54,45.545,4476
37,45.59,45.59,45.575,45.58,5011
38,45.5827,45.59,45.58,45.59,2423
39,45.575,45.59,45.575,45.58,2098
40,45.57,45.57,45.56,45.57,2200
41,45.55,45.5875,45.535,45.575,3483
42,45.52,45.54,45.51,45.54,2855
43,45.52,45.52,45.52,45.52,400
44,45.52,45.52,45.5,45.51,2801
45,45.53,45.54,45.52,45.52,3031
46,45.54,45.55,45.53,45.54,1210
47,45.53,45.55,45.53,45.55,1400
48,45.53,45.53,45.52,45.52,1268
49,45.52,45.53,45.52,45.53,700
50,45.53,45.53,45.52,45.52,2193
51,45.53,45.53,45.525,45.53,1400
52,45.55,45.56,45.53,45.53,3324
53,45.54,45.55,45.53,45.55,2299
54,45.55,45.55,45.55,45.55,800
55,45.53,45.55,45.53,45.55,1734
56,45.505,45.52,45.505,45.52,2010
57,45.48,45.51,45.48,45.5,2511
58,45.47,45.48,45.47,45.48,520
60,45.47,45.47,45.46,45.46,1300
61,45.49,45.5,45.48,45.48,2651
62,45.495,45.5,45.495,45.5,1090
63,45.48,45.5,45.475,45.495,7181
64,45.48,45.48,45.46,45.47,2052
65,45.47,45.48,45.455,45.48,8314
66,45.475,45.48,45.46,45.46,19651
67,45.47,45.49,45.46,45.48,16067
68,45.47,45.48,45.465,45.47,6897
69,45.48,45.48,45.46,45.48,12893
70,45.46,45.47,45.46,45.47,700
71,45.47,45.47,45.45,45.465,13211
72,45.44,45.4625,45.44,45.46,4578
73,45.42,45.44,45.42,45.44,1135
74,45.42,45.42,45.4,45.41,8469
75,45.41,45.43,45.41,45.43,1745
76,45.41,45.41,45.39,45.41,4414
77,45.42,45.42,45.41,45.41,700
78,45.43,45.45,45.43,45.43,1501
79,45.43,45.43,45.43,45.43,600
80,45.41,45.42,45.41,45.42,1196
81,45.39,45.415,45.39,45.4,3781
82,45.39,45.39,45.39,45.39,1100
83,45.39,45.4,45.39,45.39,1746
