DLR,Digital Realty Trust,Real Estate,9,Specialized REITs,18145094299,1023266
a1492608660,111.77,112.025,111.77,112,9818
1,111.908,111.908,111.908,111.908,300
2,111.96,112.02,111.913,111.913,1115
3,111.81,111.81,111.72,111.77,958
5,111.683,111.83,111.683,111.83,1440
6,111.64,111.78,111.64,111.71,514
7,111.88,111.88,111.81,111.81,1100
8,111.98,111.98,111.895,111.9,540
9,112.02,112.03,111.86,111.97,1100
10,112.17,112.17,112.08,112.08,1040
11,112.08,112.13,112.06,112.13,600
12,111.98,112,111.98,112,700
13,111.99,112,111.99,111.99,1001
14,111.99,111.99,111.99,111.99,300
15,112.065,112.1,111.97,112.02,1442
16,112.126,112.13,112.055,112.055,713
17,112.12,112.16,112.08,112.16,1413
18,112.06,112.145,112.06,112.1225,1375
19,111.99,112.09,111.945,112.075,7700
20,112.01,112.04,111.99,111.99,1100
21,112.05,112.09,111.99,112.04,4700
22,112.09,112.09,112.09,112.09,400
23,112.13,112.16,112.105,112.105,800
24,112.17,112.23,112.135,112.135,1100
25,112.16,112.16,112.13,112.13,300
26,112.21,112.21,112.155,112.155,400
27,112.23,112.29,112.23,112.249,1800
28,112.28,112.28,112.23,112.23,200
29,112.28,112.28,112.24,112.25,1220
30,112.36,112.37,112.29,112.29,3393
31,112.44,112.45,112.39,112.39,1200
32,112.46,112.48,112.4,112.44,1700
33,112.5,112.5,112.49,112.49,710
34,112.57,112.57,112.54,112.54,300
35,112.45,112.56,112.45,112.55,2856
36,112.49,112.49,112.47,112.47,700
37,112.48,112.49,112.46,112.49,616
38,112.5,112.5,112.5,112.5,200
39,112.48,112.515,112.48,112.515,490
40,112.5,112.5,112.5,112.5,100
41,112.32,112.45,112.31,112.45,1900
42,112.35,112.35,112.31,112.32,1066
43,112.48,112.48,112.36,112.36,1601
44,112.545,112.545,112.445,112.445,1942
45,112.55,112.55,112.54,112.55,500
46,112.53,112.56,112.48,112.56,3100
47,112.62,112.65,112.54,112.54,2401
48,112.6,112.65,112.53,112.5722,2013
49,112.53,112.575,112.5,112.575,700
51,112.565,112.565,112.54,112.54,1207
52,112.57,112.605,112.57,112.6,933
53,112.57,112.57,112.57,112.57,300
54,112.53,112.61,112.52,112.59,2654
55,112.45,112.49,112.42,112.49,1400
56,112.37,112.5,112.37,112.46,4878
57,112.43,112.46,112.38,112.41,11301
58,112.45,112.45,112.45,112.45,100
59,112.61,112.61,112.465,112.465,1400
60,112.64,112.65,112.58,112.65,2900
61,112.62,112.66,112.6173,112.6173,500
62,112.79,112.79,112.63,112.63,2600
63,112.77,112.77,112.68,112.75,3184
64,112.78,112.78,112.78,112.78,100
65,112.83,112.84,112.815,112.82,500
66,112.825,112.86,112.79,112.83,2100
67,112.85,112.86,112.79,112.79,1079
68,112.88,112.88,112.865,112.865,420
69,112.795,112.845,112.78,112.84,1600
70,112.81,112.83,112.79,112.79,850
71,112.77,112.86,112.76,112.86,2487
72,112.72,112.78,112.69,112.74,2690
73,112.72,112.72,112.67,112.71,2400
74,112.645,112.67,112.645,112.67,300
75,112.65,112.65,112.65,112.65,300
76,112.7,112.715,112.68,112.68,2300
77,112.7,112.76,112.7,112.7122,2994
78,112.72,112.81,112.72,112.73,10100
79,112.745,112.76,112.705,112.715,7959
80,112.77,112.77,112.73,112.74,896
81,112.84,112.84,112.84,112.84,100
82,112.8,112.84,112.77,112.82,3401
83,112.78,112.81,112.76,112.77,2707
84,112.75,112.77,112.73,112.77,1800
85,112.7605,112.7605,112.73,112.73,2763
86,112.79,112.8,112.78,112.78,1300
87,112.795,112.795,112.79,112.79,200
88,112.75,112.78,112.73,112.77,2900
89,112.77,112.78,112.7,112.7,4200
90,112.88,112.89,112.79,112.79,2185
91,112.88,112.89,112.86,112.875,3700
92,112.819,112.8335,112.819,112.8335,386
93,112.82,112.82,112.78,112.8,800
94,112.78,112.8,112.78,112.795,400
95,112.74,112.79,112.73,112.78,2300
96,112.75,112.75,112.72,112.72,2100
97,112.74,112.74,112.71,112.73,8985
98,112.84,112.84,112.746,112.746,3240
99,112.84,112.84,112.84,112.84,200
100,112.89,112.89,112.83,112.83,2121
101,112.91,112.93,112.88,112.88,2503
102,112.9948,113.03,112.92,112.92,7063
103,113,113.01,112.96,113.01,2800
104,113,113.01,112.98,113.01,2000
105,112.93,112.98,112.93,112.965,459
106,112.89,112.94,112.89,112.93,1600
107,112.81,112.865,112.81,112.865,1800
108,112.84,112.84,112.8,112.8,800
110,112.9,112.91,112.82,112.859,3750
111,112.81,112.85,112.81,112.82,6200
112,112.782,112.8,112.76,112.78,1500
113,112.69,112.79,112.69,112.775,2800
114,112.72,112.72,112.6601,112.69,1100
115,112.68,112.74,112.68,112.73,1100
116,112.61,112.69,112.6,112.65,3474
117,112.7,112.7,112.65,112.67,1100
118,112.63,112.7,112.6,112.68,1700
119,112.63,112.65,112.62,112.62,400
120,112.6,112.64,112.57,112.63,2914
121,112.64,112.64,112.59,112.59,200
122,112.62,112.635,112.61,112.63,701
123,112.65,112.65,112.65,112.65,100
124,112.6,112.64,112.6,112.62,2758
125,112.64,112.67,112.64,112.64,1500
126,112.6409,112.65,112.6,112.64,1200
127,112.62,112.67,112.62,112.65,927
128,112.69,112.7,112.61,112.61,4568
129,112.66,112.67,112.64,112.64,1194
130,112.61,112.61,112.61,112.61,100
131,112.56,112.6,112.56,112.59,700
132,112.58,112.58,112.53,112.57,1100
134,112.52,112.52,112.52,112.52,100
135,112.57,112.58,112.545,112.545,600
136,112.51,112.56,112.51,112.55,1000
