CNP,CenterPoint Energy,Utilities,11,Multi-Utilities,12235170945,2722067
a1497447000,28.23,28.24,28.15,28.15,48852
1,28.42,28.45,28.17,28.23,16785
2,28.46,28.5,28.41,28.45,23723
3,28.47,28.485,28.42,28.48,20790
4,28.43,28.47,28.41,28.47,10400
5,28.45,28.47,28.426,28.43,7600
6,28.425,28.44,28.42,28.435,3712
7,28.4,28.42,28.38,28.41,4900
8,28.4,28.4,28.33,28.38,5600
9,28.4,28.415,28.385,28.41,8521
10,28.375,28.4,28.37,28.4,2500
11,28.4,28.4,28.375,28.38,11173
12,28.375,28.4,28.375,28.4,6007
13,28.39,28.39,28.375,28.38,3146
14,28.39,28.39,28.385,28.385,500
15,28.395,28.4,28.38,28.38,4962
16,28.37,28.39,28.355,28.39,7108
17,28.34,28.37,28.335,28.365,1242
18,28.33,28.345,28.33,28.33,6811
19,28.34,28.3482,28.33,28.33,2723
20,28.39,28.39,28.34,28.34,6401
21,28.39,28.4,28.385,28.385,4702
22,28.35,28.385,28.35,28.38,2030
23,28.3389,28.355,28.3389,28.35,700
24,28.33,28.34,28.33,28.34,2174
25,28.35,28.35,28.33,28.33,2900
26,28.36,28.365,28.34,28.34,2700
27,28.355,28.355,28.35,28.35,500
28,28.365,28.365,28.36,28.36,1201
29,28.36,28.37,28.355,28.36,4627
30,28.33,28.35,28.315,28.35,4230
31,28.33,28.33,28.32,28.33,2400
32,28.33,28.34,28.33,28.33,900
33,28.33,28.34,28.33,28.34,3118
34,28.3001,28.33,28.3,28.33,3210
35,28.31,28.32,28.31,28.31,2607
36,28.32,28.32,28.31,28.31,1100
37,28.3,28.33,28.3,28.33,3409
38,28.31,28.31,28.3,28.3,1223
39,28.33,28.33,28.31,28.3156,3912
40,28.32,28.331,28.32,28.33,2371
41,28.3,28.32,28.2901,28.32,4287
42,28.28,28.29,28.28,28.29,2473
43,28.3,28.3,28.29,28.29,2226
44,28.3,28.3,28.3,28.3,4160
45,28.32,28.32,28.3,28.3,2726
46,28.32,28.32,28.31,28.31,1736
47,28.31,28.31,28.3,28.31,10961
48,28.3,28.31,28.3,28.31,1010
49,28.29,28.29,28.29,28.29,800
50,28.28,28.28,28.2765,28.28,1700
51,28.26,28.28,28.26,28.28,1518
52,28.265,28.27,28.263,28.263,965
53,28.26,28.26,28.26,28.26,1100
54,28.26,28.26,28.2501,28.2501,1147
56,28.27,28.27,28.26,28.26,2200
57,28.275,28.28,28.27,28.27,1394
58,28.28,28.29,28.28,28.28,4209
59,28.28,28.28,28.28,28.28,300
60,28.28,28.29,28.27,28.29,2500
61,28.26,28.27,28.26,28.27,2922
62,28.235,28.25,28.235,28.25,2100
63,28.23,28.23,28.23,28.23,600
64,28.23,28.25,28.23,28.24,8251
65,28.22,28.24,28.21,28.23,3810
66,28.24,28.24,28.23,28.23,3150
67,28.25,28.25,28.24,28.24,4634
68,28.25,28.25,28.23,28.24,3875
69,28.2507,28.26,28.25,28.26,3050
70,28.255,28.255,28.24,28.25,2280
71,28.27,28.27,28.25,28.26,13112
72,28.29,28.29,28.26,28.265,10739
73,28.27,28.29,28.27,28.28,7420
74,28.25,28.27,28.25,28.27,4810
75,28.23,28.25,28.23,28.25,5977
76,28.25,28.26,28.24,28.24,3823
77,28.25,28.26,28.24,28.25,3312
78,28.25,28.25,28.24,28.24,1079
79,28.245,28.255,28.245,28.25,1874
80,28.25,28.26,28.24,28.24,6149
81,28.25,28.26,28.25,28.25,3600
82,28.255,28.255,28.2428,28.25,4700
83,28.265,28.27,28.25,28.25,6600
84,28.26,28.265,28.26,28.26,2182
85,28.26,28.27,28.25,28.25,7200
86,28.25,28.26,28.25,28.255,3446
87,28.25,28.26,28.25,28.25,1697
88,28.26,28.265,28.25,28.25,4570
89,28.265,28.265,28.26,28.26,2100
90,28.26,28.26,28.26,28.26,3200
91,28.265,28.27,28.255,28.26,2908
92,28.275,28.28,28.265,28.265,11331
93,28.29,28.29,28.275,28.28,3256
94,28.28,28.285,28.28,28.285,7360
95,28.28,28.285,28.28,28.285,1400
96,28.28,28.29,28.28,28.28,4568
97,28.2899,28.2899,28.28,28.285,1501
98,28.29,28.3,28.285,28.29,9631
99,28.29,28.295,28.285,28.29,9719
100,28.27,28.285,28.27,28.28,8290
101,28.27,28.27,28.27,28.27,700
102,28.27,28.28,28.27,28.28,4300
103,28.255,28.28,28.255,28.28,19692
104,28.26,28.27,28.26,28.26,8049
105,28.26,28.27,28.26,28.26,3307
106,28.26,28.265,28.26,28.26,400
107,28.275,28.28,28.27,28.27,3480
108,28.275,28.2762,28.27,28.27,1752
109,28.27,28.29,28.27,28.28,12077
110,28.28,28.285,28.275,28.28,4300
111,28.28,28.28,28.28,28.28,100
112,28.29,28.29,28.27,28.29,9579
113,28.3,28.3,28.29,28.29,6962
114,28.31,28.31,28.285,28.29,11299
115,28.31,28.31,28.3,28.31,3306
116,28.295,28.3074,28.29,28.3074,2024
117,28.295,28.295,28.28,28.29,2872
118,28.3,28.3,28.3,28.3,1900
119,28.3,28.3,28.3,28.3,3200
120,28.29,28.29,28.28,28.29,3400
121,28.2801,28.29,28.2801,28.29,786
122,28.29,28.29,28.28,28.285,500
123,28.27,28.29,28.27,28.29,1910
124,28.27,28.27,28.27,28.27,1825
125,28.26,28.26,28.26,28.26,3702
126,28.26,28.27,28.26,28.27,890
127,28.2634,28.2634,28.2634,28.2634,1100
128,28.255,28.27,28.255,28.27,3110
129,28.25,28.26,28.24,28.26,83944
130,28.25,28.26,28.25,28.25,26078
131,28.25,28.26,28.245,28.255,21111
132,28.225,28.25,28.21,28.245,17020
133,28.22,28.23,28.21,28.225,4124
134,28.24,28.24,28.21,28.215,3340
135,28.22,28.24,28.22,28.24,3315
136,28.23,28.23,28.23,28.23,1600
137,28.24,28.24,28.24,28.24,1000
138,28.245,28.245,28.24,28.24,300
139,28.245,28.25,28.245,28.2485,1200
140,28.26,28.26,28.25,28.25,7560
141,28.25,28.26,28.25,28.25,2917
142,28.255,28.26,28.25,28.25,1650
143,28.26,28.265,28.255,28.26,5442
144,28.26,28.26,28.26,28.26,1417
145,28.26,28.26,28.255,28.26,2390
146,28.26,28.26,28.26,28.26,500
147,28.27,28.27,28.255,28.26,10510
148,28.27,28.275,28.265,28.27,5470
149,28.275,28.28,28.27,28.27,3400
150,28.28,28.28,28.27,28.27,12591
151,28.28,28.28,28.28,28.28,583
152,28.285,28.29,28.285,28.29,300
153,28.29,28.29,28.285,28.29,1600
154,28.3,28.3,28.29,28.29,900
155,28.305,28.305,28.2915,28.3,5260
156,28.3,28.3,28.3,28.3,1300
157,28.29,28.31,28.29,28.3,2829
158,28.28,28.29,28.28,28.29,2833
159,28.29,28.29,28.2833,28.2833,1190
160,28.3,28.3,28.29,28.29,1300
161,28.29,28.295,28.29,28.29,800
162,28.29,28.3,28.29,28.295,1400
163,28.29,28.29,28.29,28.29,1900
164,28.28,28.29,28.28,28.29,1400
165,28.2867,28.29,28.28,28.2843,1070
166,28.285,28.295,28.285,28.29,4397
167,28.29,28.29,28.28,28.28,600
168,28.295,28.3,28.29,28.29,1950
169,28.3,28.3,28.29,28.29,3184
170,28.295,28.3,28.295,28.3,2911
171,28.3,28.3,28.3,28.3,200
172,28.3,28.31,28.3,28.3,1680
173,28.305,28.31,28.305,28.31,300
174,28.31,28.315,28.3,28.31,4799
175,28.3,28.3,28.3,28.3,300
176,28.305,28.305,28.295,28.3,2079
177,28.31,28.32,28.305,28.31,900
178,28.31,28.315,28.305,28.315,2011
179,28.32,28.32,28.31,28.31,946
180,28.32,28.32,28.315,28.32,3079
181,28.315,28.315,28.315,28.315,100
182,28.32,28.32,28.32,28.32,400
183,28.315,28.325,28.315,28.32,29657
184,28.3,28.31,28.3,28.31,2103
185,28.295,28.3,28.29,28.3,2000
186,28.295,28.3,28.295,28.3,300
187,28.29,28.3,28.29,28.295,1200
188,28.3,28.3,28.29,28.3,1400
189,28.31,28.31,28.295,28.295,1578
190,28.3,28.305,28.3,28.305,2070
191,28.31,28.31,28.3,28.305,1100
192,28.315,28.32,28.31,28.31,2100
193,28.29,28.31,28.29,28.31,2400
194,28.285,28.29,28.28,28.29,1110
195,28.27,28.28,28.27,28.28,800
196,28.28,28.28,28.265,28.27,2786
197,28.27,28.28,28.27,28.27,4800
198,28.26,28.26,28.26,28.26,100
199,28.26,28.27,28.26,28.26,2100
200,28.25,28.265,28.25,28.26,4150
201,28.25,28.27,28.25,28.255,3077
202,28.248,28.26,28.245,28.25,9700
203,28.245,28.25,28.24,28.24,6647
204,28.235,28.25,28.235,28.25,27800
205,28.235,28.24,28.23,28.235,2300
206,28.22,28.2358,28.22,28.235,4225
207,28.22,28.22,28.21,28.22,3744
208,28.21,28.225,28.21,28.215,1810
209,28.2,28.21,28.195,28.21,2558
210,28.22,28.22,28.2,28.2,2425
211,28.22,28.22,28.22,28.22,100
212,28.22,28.23,28.22,28.22,1100
213,28.22,28.23,28.22,28.22,2267
214,28.22,28.225,28.215,28.225,2221
215,28.2299,28.2299,28.22,28.22,2023
216,28.22,28.23,28.22,28.225,1210
217,28.2275,28.2275,28.225,28.225,1400
218,28.22,28.23,28.22,28.225,13700
219,28.225,28.2275,28.22,28.22,1278
220,28.225,28.2275,28.22,28.22,1400
221,28.225,28.23,28.22,28.23,2898
222,28.225,28.23,28.22,28.23,13600
223,28.23,28.23,28.225,28.23,6372
224,28.25,28.25,28.235,28.24,9043
225,28.25,28.25,28.245,28.245,6300
226,28.255,28.26,28.245,28.25,16811
227,28.24,28.26,28.24,28.26,17139
228,28.245,28.25,28.24,28.24,900
229,28.24,28.24,28.24,28.24,878
